CrashReportId,ReportNumber,CrashDate,CrashTime,Collision Type,CountPedestrian,CountBicycle,Scooter,Wheel Chair,NumberofVehicles,StreetOrHighway,NearestIntersection,Officer,Badge,ReportDate,TypeOfRoadway,RoadSurfaceCondition,LightCondition,WeatherCondition,MannerofImpact,HitAndRun,TrafficControl,PersonCount,InjuryCount,MostSeriousInjury,NumberOfLanes,Latitude,Longitude
30941,2010-0050181,2010-05-21,1:03:00 PM,Bicycle,,1,,,1,Public Street,BROAD ST ,Kenneth Wigginton,359,21-May-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Opposite Direction,No,Traffic Control Signal,3,1,Complains Of Pain,2,41.80436,-71.41949
31089,2010-00051637,2010-05-24,4:40:00 PM,Pedestrian,1,,,,1,Eddy Street,EUDORA ST ,Carla Cavanaugh,189,24-May-10,Unknown,Dry,Daylight,Clear,Unknown,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.80791,-71.40724
31125,2010-00051878,2010-05-25,8:30:00 AM,Bicycle,,1,,,1,GARFIELD AVE,CHALKSTONE AVE ,Wayne Mann,563,25-May-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,5,1,Complains Of Pain,2,41.83384,-71.43246
31175,2010-00052039,2010-05-25,3:42:00 PM,Pedestrian,1,,,,1,76 S MAIN ST,HOPKINS ST ,James Grennan,332,25-May-10,One-Way Trafficway,Dry,Daylight,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,4,0,No Injury,2,41.82486,-71.40724
31183,2010-00052139,2010-05-25,6:51:00 PM,Pedestrian,1,,,,1,193 LYNCH ST,,MICHAEL R. TROIA,331,25-May-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle - Direction Not Specified,No,No Controls,5,1,Complains Of Pain,,41.83068,-71.4523
31291,2010-00052606,2010-05-26,10:41:00 PM,Bicycle,,1,,,1,WASHINGTON ST,ABORN ST ,Michael Duffy,354,27-May-10,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,2,1,Complains Of Pain,,41.82221,-71.41591
31523,2010-00053866,2010-05-29,5:12:00 PM,Pedestrian,1,,,,1,CHALKSTONE AVE,BERGEN ST ,OR PROCTOR ,627,29-May-10,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Wet,Daylight,Rain,Other,No,No Controls,4,1,Complains Of Pain,2,41.83232,-71.44017
31580,2010-00054397,2010-05-30,8:40:00 PM,Bicycle,,1,,,1,LUBEC ST,HAVANA ST ,John Henderson,148,30-May-10,One-Way Trafficway,Dry,Dark - Lighted,Clear,Other,No,No Controls,2,1,Complains Of Pain,1,41.85453,-71.44383
31590,2010-00054490,2010-05-31,12:37:00 AM,Pedestrian,2,,,,1,BROAD ST,CASS ST ,Noel Field,260,31-May-10,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Other,No,No Controls,4,2,Non-Incapacitating,3,41.79331,-71.40859
31658,2010-00054960,2010-06-01,10:14:00 AM,Pedestrian,1,,,,1,INDIA ST,S WATER ST ,John Almeida,386,1-Jun-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Non-Incapacitating,,41.81571,-71.40016
31687,2010-00055067,2010-06-01,2:56:00 PM,Pedestrian,1,,,,1,150 E MANNING ST,WAYLAND AVE ,James Grennan,332,1-Jun-10,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Other,No,No Controls,2,1,Complains Of Pain,2,41.82741,-71.38798
31846,2010-00055551,2010-06-02,6:37:00 PM,Pedestrian,1,,,,1,SMITH ST,CHALKSTONE AVE ,Vincent Pazzetta,641,2-Jun-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,3,1,Complains Of Pain,,41.83535,-71.42599
32076,2010-00056937,2010-06-05,7:08:00 PM,Pedestrian,1,,,,1,WILLARD AVE,TAYLOR ST ,Ptlm. Elie,167,5-Jun-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,3,1,Complains Of Pain,2,41.80739,-71.41813
32169,2010-00056984,2010-06-05,9:01:00 PM,Bicycle,1,,,,1,TABER AVE,ANGELL STREET,James Grennan,332,7-Jun-10,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Angle (Front - to - Side) Same Direction,No,Traffic Control Signal,5,1,Complains Of Pain,2,41.82958,-71.39097
32131,2010-00057084,2010-06-06,12:15:00 AM,Bicycle,,1,,,1,LONGFELLOW ST,ELMWOOD AVE ,Fernando Lopez,156,7-Jun-10,"Two-Way, Divided, Positive Median Barrier",Dry,Dark - Lighted,Clear,Head-On (Front - to - Front),No,No Controls,7,1,Complains Of Pain,,41.79078,-71.42225
32182,2010-00057853,2010-06-07,7:23:00 PM,Bicycle,,1,,,1,HOMESTEAD AVE,POTTERS AVE ,Troy Lambert,413,7-Jun-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,3,1,Complains Of Pain,,41.80406,-71.43516
32358,2010-00058722,2010-06-10,12:55:00 PM,Bicycle,,1,,,1,BUTTON HOLE DR,GLENBRIDGE AVE ,Anthony Roberson,639,10-Jun-10,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Angle (Front - to - Side) Opposite Direction,No,No Controls,2,0,No Injury,,41.82307,-71.46044
32590,2010-00060128,2010-06-14,7:03:00 AM,Pedestrian,1,,,,1,WASHINGTON ST,CLEMENCE ST ,George SanAntonio,604,14-Jun-10,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Other,No,No Controls,3,0,No Injury,2,41.82323,-71.41454
32678,2010-00061501,2010-06-16,4:33:00 PM,Bicycle,,1,,,1,POCASSET AVE,DANIEL AVE ,Francisco Guerra,190,16-Jun-10,Unknown,Wet,Daylight,Rain,Other,No,No Controls,2,1,Complains Of Pain,,41.80939,-71.45503
32693,2010-00061157,2010-06-16,8:18:00 PM,Pedestrian,1,,,,1,Washington st,Memorial blvd,Maxwell Dorley,384,16-Jun-10,One-Way Trafficway,Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Complains Of Pain,,41.8264,-71.41022
32739,2010-00061418,2010-06-17,3:52:00 PM,Pedestrian,1,,,,1,EASTWOOD AVE,LAUREL HILL AVE ,Brian Dyer,180,17-Jun-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,3,1,Non-Incapacitating,,41.81524,-71.45601
32815,2010-0061830,2010-06-18,5:26:00 PM,Bicycle,,1,,,1,HUNTINGTON AVE,CHAMBERS ST ,Brian Dyer,180,18-Jun-10,One-Way Trafficway,Dry,Daylight,Clear,Other,No,No Controls,2,1,Complains Of Pain,,41.80188,-71.43425
32819,2010-000061842,2010-06-18,5:54:00 PM,Pedestrian,1,,,,1,ALTHEA ST,CRANSTON ST ,Brian Dyer,180,18-Jun-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,2,1,Non-Incapacitating,,41.80785,-71.43531
32870,2010-00061822,2010-06-18,5:12:00 PM,Pedestrian,1,,,,1,COMSTOCK AVE,TAYLOR ST ,Carla Cavanaugh,189,19-Jun-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Opposite Direction,No,No Controls,3,1,Complains Of Pain,,41.80903,-71.41792
33056,2010-00061818,2010-06-18,5:06:00 PM,Bicycle,,1,,,1,140 DODGE ST,BOOTH ST ,Miguel Mena-Torres,493,22-Jun-10,One-Way Trafficway,Wet,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,3,1,Non-Incapacitating,,41.81365,-71.42471
32839,2010-00062029,2010-06-19,1:32:00 AM,Pedestrian,1,,,,1,Atwells Ave,EUTAW ST ,Eric Cuellar,262,19-Jun-10,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Dark - Lighted,Clear,Other,No,No Controls,4,1,Complains Of Pain,,41.82353,-71.42608
32860,2010-00062207,2010-06-19,1:14:00 PM,Pedestrian,1,,,,1,BROAD ST,LENOX AVE ,Michael Camardo,515,19-Jun-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,2,41.79853,-71.41508
32861,2010-00062189,2010-06-19,12:22:00 PM,Bicycle,,1,,,1,SMITH ST,OAKLAND AVE ,Joseph Madeira,552,19-Jun-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Head-On (Front - to - Front),No,Traffic Control Signal,2,0,No Injury,2,41.83619,-71.43035
32875,2010-00062376,2010-06-19,8:47:00 PM,Pedestrian,1,,,,1,CHARLES ST,GILLEN ST ,Richard Esposito,320,19-Jun-10,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Other,No,No Controls,5,1,Complains Of Pain,,41.85245,-71.42032
33003,2010-00062781,2010-06-20,6:54:00 PM,Bicycle,,1,,,1,WESTMINSTER ST,EMPIRE ST ,Jonathan Primiano,623,21-Jun-10,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,0,No Injury,,41.82097,-71.41532
32995,2010-00063118,2010-06-21,4:51:00 PM,Pedestrian,2,,,,1,ACADEMY AVE,NEWARK ST ,MICHAEL R. TROIA,331,21-Jun-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Head-On (Front - to - Front),No,Pavement Markings,7,1,Complains Of Pain,2,41.82544,-71.4434
33131,2010-00063879,2010-06-23,3:20:00 PM,Pedestrian,1,,,,1,530 SHARON ST,ADMIRAL ST ,Roland Reed,505,23-Jun-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,2,1,Complains Of Pain,,41.85079,-71.44322
33235,2010-00064388,2010-06-24,6:22:00 PM,Pedestrian,1,,,,1,ALMA ST,CANDACE ST ,Andrew Mignanelli,361,24-Jun-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,3,1,Complains Of Pain,,41.83661,-71.42284
33296,2010-00065084,2010-06-26,2:10:00 PM,Pedestrian,1,,,,1,Hartford Ave,RT 6 West On ramp ,Francisco Furtado,635,26-Jun-10,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Other,No,Traffic Control Signal,3,1,Incapacitating,,41.81703,-71.44756
33619,2010-00066436,2010-06-29,6:37:00 PM,Bicycle,,1,,,1,ADELAIDE AVE,BROAD ST ,Carla Cavanaugh,189,29-Jun-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Opposite Direction,No,Traffic Control Signal,3,1,Complains Of Pain,,41.79884,-71.4155
33672,2010-00066829,2010-06-30,7:08:00 PM,Bicycle,,1,,,1,PRUDENCE AVE,ETHAN ST ,Matthew Cute,308,30-Jun-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,3,1,Complains Of Pain,,41.80555,-71.45786
33752,2010-00066846,2010-06-30,7:42:00 PM,Pedestrian,1,,,,1,409 ATWELLS AVE,PIEDMONT ST ,Julie Pryde,310,1-Jul-10,"Two-Way , Not Divided",Dry,Dusk,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.82389,-71.43106
33731,2010-00067057,2010-07-01,10:24:00 AM,Pedestrian,1,,,,1,Broadway,SERVICE ROAD 7 ,Michael Caraccia,624,1-Jul-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,Traffic Control Signal,3,1,Complains Of Pain,2,41.82178,-71.4208
34284,2010-00067643,2010-07-02,6:45:00 PM,Pedestrian,1,,,,1,BUCKLIN ST,HAWTHORNE ST ,Luis Pelaez,336,9-Jul-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,4,3,Complains Of Pain,2,41.80059,-71.42787
34562,2010-00067529,2010-07-02,1:35:00 PM,Pedestrian,1,,,,1,WASHINGTON ST,SERVICE ROAD 7 ,D. Eddy,528,14-Jul-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Complains Of Pain,,41.81962,-71.41982
36742,2010-00076529,2010-07-02,1:35:00 PM,Pedestrian,1,,,,1,WASHINGTON STREET,SERVICE ROAD 7 ,D.Eddy,528,3-Jul-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,1,Complains Of Pain,,41.81961,-71.41984
33960,2010-00068161,2010-07-03,11:15:00 PM,Pedestrian,1,,,,1,MANTON AVE,PELHAM ST ,Peter Colt,178,4-Jul-10,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Unknown,"Yes, M/V and Driver Left Scene",No Controls,2,1,Fatal,,41.82064,-71.44747
37276,2010-00068874,2010-07-05,2:42:00 PM,Pedestrian,1,,,,1,WASHINGTON ST,EAST APPROACH,348,348,12-Aug-10,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,0,No Injury,,41.82476,-71.41231
34138,2010-00069723,2010-07-06,5:13:00 PM,Pedestrian,1,,,,1,fountain st,UNION ST ,Maxwell Dorley,384,7-Jul-10,One-Way Trafficway,Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",Traffic Control Signal,2,1,Complains Of Pain,,41.82437,-71.41499
34098,2010-0069496,2010-07-07,12:19:00 AM,Pedestrian,1,,,,1,ALLENS AVE,ALLENS AVE EXIT ,Mark Hubbard,267,7-Jul-10,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.80141,-71.4007
34273,2010-00070090,2010-07-08,4:42:00 PM,Bicycle,,1,,,1,PONTIAC AVE,RUTHERGLEN AVE ,Kusol Pea,174,9-Jul-10,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Stop Signs,2,1,Complains Of Pain,,41.78747,-71.43153
34345,2010-00070729,2010-07-10,1:58:00 AM,Pedestrian,1,,,,1,BROAD ST,PENNSYLVANIA AVE ,Michael Clary,269,10-Jul-10,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Other,No,Pavement Markings,2,1,Complains Of Pain,2,41.79747,-71.41377
34393,2010-00071491,2010-07-11,8:36:00 PM,Bicycle,,2,,,1,STATE HWY 10 N EXIT,PONTIAC AVE ,Jared Sherman,292,11-Jul-10,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Angle (Front - to - Side) Same Direction,"Yes, M/V and Driver Left Scene",No Controls,2,2,Complains Of Pain,,41.78753,-71.43245
34824,2010-00073192,2010-07-16,7:53:00 AM,Pedestrian,1,,,,1,JILLSON ST,EDDY ST ,Juan Rodrigues,194,16-Jul-10,"Two-Way , Not Divided",Wet,Daylight,Clear,Angle (Front - to - Side) Same Direction,No,Stop Signs,3,1,Complains Of Pain,,41.7914,-71.40344
34961,2010-00074236,2010-07-18,8:54:00 AM,Pedestrian,1,,,,1,HOPE ST,CYPRESS ST ,Khatchig Kazandjian,367,18-Jul-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Head-On (Front - to - Front),No,Traffic Control Signal,4,1,Non-Incapacitating,,41.84102,-71.39899
35248,2010-00075200,2010-07-20,5:55:00 PM,Bicycle,1,,,,1,CHALKSTONE AVE,MANTON AVE ,Matthew Greely,184,21-Jul-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,0,No Injury,2,41.83393,-71.46626
35302,2010-00075164,2010-07-20,4:45:00 PM,Bicycle,,1,,,1,WESTMINSTER ST,PARADE ST ,Luis Pelaez,336,22-Jul-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Non-Incapacitating,2,41.81634,-71.43354
35223,2010-00075576,2010-07-21,12:50:00 PM,Pedestrian,1,,,,1,CENTRAL ST,PEARL ST ,Kenneth Penza,534,21-Jul-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,5,1,Non-Incapacitating,,41.81502,-71.42132
35256,2010-00075810,2010-07-22,1:28:00 AM,Pedestrian,1,,,,1,RICHMOND ST,FRIENDSHIP ST ,Andrew Groot,188,22-Jul-10,One-Way Trafficway,Dry,Dark - Lighted,Cloudy,Unknown,"Yes, M/V and Driver Left Scene",Traffic Control Signal,1,1,Non-Incapacitating,,41.82023,-71.41111
35500,2010-00076979,2010-07-24,9:10:00 PM,Bicycle,,1,,,1,BROAD ST,THURBERS AVE ,Joshua Greeno,179,24-Jul-10,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,3,1,Complains Of Pain,2,41.7982,-71.41467
35509,2010-00077012,2010-07-24,10:24:00 PM,Pedestrian,1,,,,1,Broad Street,COMSTOCK AVE ,Carla Cavanaugh,189,24-Jul-10,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,1,1,Incapacitating,,41.80953,-71.42094
35724,2010-00076792,2010-07-24,12:33:00 PM,Bicycle,1,,,,1,MANTON AVE,CHAFFEE ST ,Edwin Kemble,364,24-Jul-10,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Other,"Yes, M/V and Driver Left Scene",No Controls,2,1,Complains Of Pain,,41.81844,-71.44528
35928,2010-00076850,2010-07-24,10:33:00 PM,Bicycle,,1,,,1,JOHN ST,BROOK ST ,Eric Greene,197,28-Jul-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,2,1,Complains Of Pain,,41.82177,-71.39849
35599,2010-00077311,2010-07-25,3:11:00 PM,Pedestrian,2,,,,1,CROWNINSHIELD ST,IDA ST ,Matthew Cute,308,25-Jul-10,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,2,2,Complains Of Pain,,41.81777,-71.45788
35730,2010-00078050,2010-07-27,8:35:00 AM,Bicycle,,1,,,1,HARTFORD AVE,KING PHILIP ST ,Keith Lafazia,394,27-Jul-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Stop Signs,3,1,Complains Of Pain,2,41.81955,-71.4656
35789,2010-00078223,2010-07-27,5:25:00 PM,Bicycle,,1,,,1,HARRIS AVE,ATWELLS AVE ,David Harrington,276,27-Jul-10,One-Way Trafficway,Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,Traffic Control Signal,4,1,Complains Of Pain,2,41.82449,-71.43538
35875,2010-00078477,2010-07-28,9:15:00 AM,Bicycle,,1,,,1,BROAD ST,PORTLAND ST ,Vincent Labianca,290,28-Jul-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Complains Of Pain,,41.81415,-71.4213
36058,2010-00079077,2010-07-29,6:52:00 PM,Pedestrian,1,,,,1,DABOLL ST,BUCKLIN ST ,Michael Maycock,281,29-Jul-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Non-Incapacitating,,41.80407,-71.42883
36082,2010-00079281,2010-07-30,8:40:00 AM,Bicycle,,1,,,2,HOPE ST,LLOYD AVE ,Richard Mills,424,30-Jul-10,"Two-Way , Not Divided",Dry,Daylight,Clear,"Sideswipe, Same Direction",No,No Controls,2,1,Complains Of Pain,,41.83131,-71.39955
36115,2010-00079406,2010-07-30,3:04:00 PM,Bicycle,1,,,,1,AMHERST ST,JULIAN ST ,Christopher Poncia,333,30-Jul-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,2,1,Complains Of Pain,,41.82334,-71.44451
36116,2010-00079421,2010-07-30,3:27:00 PM,Bicycle,,1,,,1,LABAN ST,LAUREL HILL AVE ,Michael Gammino,491,30-Jul-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Rear End(Front-to-Rear),"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,2,41.81457,-71.45568
36348,2010-00080794,2010-08-02,5:30:00 PM,Pedestrian,2,,,,1,ELMWOOD AVE,PRINCETON AVE ,Julie Pryde,310,2-Aug-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,2,2,Complains Of Pain,4,41.80507,-71.4253
36400,2010-000080788,2010-08-03,6:15:00 PM,Bicycle,,1,,,1,PRINCETON AVE,BROAD ST ,James Annis,454,3-Aug-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,2,1,Complains Of Pain,2,41.80547,-71.41978
36587,2010-00081444,2010-08-04,3:05:00 PM,Bicycle,,1,,,1,BROAD ST,HOMER ST ,Shay Chin,549,4-Aug-10,"Two-Way, Not Divided With a Continuous Left Turn Lane",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Non-Incapacitating,3,41.78884,-71.40402
36644,2010-00081851,2010-08-05,3:15:00 PM,Pedestrian,1,,,,1,BRANCH AVE,VEAZIE ST ,John Henderson,148,5-Aug-10,"Two-Way , Not Divided",Dry,Daylight,Cloudy,Other,"Yes, M/V and Driver Left Scene",Stop Signs,2,1,Complains Of Pain,2,41.85472,-71.4347
36774,2010-00082587,2010-08-07,11:51:00 AM,Pedestrian,1,,,,1,BROAD ST,CYR ST ,John Chmura,572,7-Aug-10,"Two-Way, Divided, Positive Median Barrier",Dry,Daylight,Clear,Other,"Yes, M/V and Driver Left Scene",No Controls,2,1,Non-Incapacitating,,41.7871,-71.40255
36805,2010-00082758,2010-08-07,9:20:00 PM,Pedestrian,1,,,,1,ATWELLS AVE,ACADEMY AVE ,Matthew Cute,308,7-Aug-10,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Unknown,"Yes, M/V and Driver Left Scene",Unknown,1,1,Non-Incapacitating,,41.82478,-71.44342
36807,2010-00082694,2010-08-07,6:52:00 PM,Pedestrian,1,,,,1,BROAD ST,POTTERS AVE ,Jared Stanzione,193,7-Aug-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,4,1,Complains Of Pain,,41.80314,-71.41896
37015,2010-00083900,2010-08-10,4:59:00 PM,Pedestrian,1,,,,1,N MAIN ST,WHITE ST ,Eric Greene,197,10-Aug-10,Unknown,Dry,Daylight,Clear,Other,No,No Controls,3,1,Complains Of Pain,,41.85487,-71.4004
37205,2010-0084304,2010-08-11,5:32:00 PM,Pedestrian,1,,,,1,HARTFORD AVE,PRIVATE PROPERTY,Douglas Steele,175,11-Aug-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Rear End(Front-to-Rear),No,No Controls,5,1,Complains Of Pain,,41.82,-71.46876
37211,2010-00084351,2010-08-11,7:54:00 PM,Pedestrian,1,,,,1,434 MOUNT PLEASANT AVE,,Edwardo Curi,294,11-Aug-10,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Angle - Direction Not Specified,No,No Controls,4,0,No Injury,,41.83958,-71.45195
38610,2010-00090094,2010-08-25,4:36:00 PM,Pedestrian,1,,,,1,WASHINGTON ST,DORRANCE ST ,Ivan Tavarez,204,25-Aug-10,"Two-Way, Divided, Unprotected (painted>4feet) Medium",Wet,Daylight,Rain,Other,No,Traffic Control Signal,5,1,Non-Incapacitating,,41.82445,-71.41277
38684,2010-00090451,2010-08-26,3:11:00 PM,Pedestrian,1,,,,1,THAYER ST,CUSHING ST ,Jason Andrade,200,26-Aug-10,One-Way Trafficway,Dry,Daylight,Clear,Rear End(Front-to-Rear),No,No Controls,3,1,Complains Of Pain,,41.82961,-71.40085
38735,2010-000090767,2010-08-27,11:29:00 AM,Pedestrian,1,,,,1,850 MANTON AVE,,Brian Corcoran,562,27-Aug-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,2,1,Complains Of Pain,1,41.83371,-71.46772
39315,2010-00090728,2010-08-27,8:05:00 AM,Bicycle,,1,,,1,DOUGLAS AVE,WHIPPLE ST ,Ernest Forlini,343,27-Aug-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,2,1,Complains Of Pain,2,41.83685,-71.42154
38945,2010-00091333,2010-08-28,6:08:00 PM,Bicycle,,1,,,1,WESTMINSTER ST,BAINBRIDGE AVE ,Brian Romos,285,29-Aug-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,No Controls,3,1,Non-Incapacitating,,41.81608,-71.43539
39201,2010-00091895,2010-08-29,6:38:00 PM,Pedestrian,1,,,,1,BONANZA WAY,BONANZA WAY ,Glen Morgan,558,29-Aug-10,One-Way Trafficway,Dry,Daylight,Clear,Other,No,No Controls,2,1,Complains Of Pain,,41.8545,-71.40568
39060,2010-00092150,2010-08-30,11:33:00 AM,Bicycle,,1,,,1,Hawkins Street,Russo Street ,Matthew Nadeau,271,30-Aug-10,One-Way Trafficway,Dry,Daylight,Clear,Angle (Front - to - Side) Right Angle (Includes Broadside),No,No Controls,3,0,No Injury,,41.85119,-71.42069
39065,2010-00092188,2010-08-30,1:58:00 PM,Pedestrian,1,,,,1,BROAD ST,HOUSTON ST ,Michael Camardo,515,30-Aug-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,3,1,Complains Of Pain,2,41.79976,-71.4166
39183,2010-00092589,2010-08-30,12:55:00 PM,Bicycle,,1,,,1,WHITFORD AVE,NELSON ST ,Merrick Cook,280,31-Aug-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Other,No,No Controls,3,1,Non-Incapacitating,2,41.83897,-71.44329
39420,2010-0093154,2010-09-01,9:10:00 PM,Pedestrian,1,,,,1,PUBLIC ST,BROAD ST ,Jared Sherman,292,1-Sep-10,"Two-Way , Not Divided",Dry,Dark - Lighted,Clear,Not a Collision Between Two Motor Vehicles in Transport,No,Traffic Control Signal,2,1,Complains Of Pain,,41.80442,-71.41935
39508,2010-00093460,2010-09-02,4:04:00 PM,Pedestrian,1,,,,1,BENTON ST,APPLETON ST ,Vincent LaBianca,290,2-Sep-10,"Two-Way , Not Divided",Dry,Daylight,Clear,Not a Collision Between Two Motor Vehicles in Transport,"Yes, M/V and Driver Left Scene",No Controls,1,1,Complains Of Pain,,41.82028,-71.44403
